Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC2	357.15	372.17		Unknown	"Bisphenol A, 2TMS derivative"	4387-16-0	C21H32O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QLAHMUJINXIWJF-UHFFFAOYSA-N"">QLAHMUJINXIWJF-UHFFFAOYSA-N</a>"	4570	32.3975	XIC(357.15±500ppm)	0.37	80777837	0.033	87	Spectra Search{Unable to do spectral search}	2174.8	2224 ± 0(1)	860	98.6	1	1422	"Bisphenol A, 2TMS derivative"	860	98.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QLAHMUJINXIWJF-UHFFFAOYSA-N"">QLAHMUJINXIWJF-UHFFFAOYSA-N</a>"	4387-16-0	C21H32O2Si2	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	replib	2224 ± 0(1)	"2,4'-Bisphenol A, 2TMS derivative"	838	36.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VIVPRMOERFJAJV-UHFFFAOYSA-N"">VIVPRMOERFJAJV-UHFFFAOYSA-N</a>"	155726-82-2	C21H32O2Si2	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"3,4'-Isopropylidenediphenol, bis(trimethylsilyl) ether"	835	32.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LOBKSZPNYRTNSU-UHFFFAOYSA-N"">LOBKSZPNYRTNSU-UHFFFAOYSA-N</a>"		C21H32O2Si2	"NIST Mass Spectrometry Data Center, 2016"	mainlib	2144 ± 0(1)	"Bisphenol A, 2TMS derivative"	822	21.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QLAHMUJINXIWJF-UHFFFAOYSA-N"">QLAHMUJINXIWJF-UHFFFAOYSA-N</a>"	4387-16-0	C21H32O2Si2	NIST Mass Spectrometry Data Center	mainlib	2224 ± 0(1)	"Bisphenol A, 2TMS derivative"	773	98.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QLAHMUJINXIWJF-UHFFFAOYSA-N"">QLAHMUJINXIWJF-UHFFFAOYSA-N</a>"	4387-16-0	C21H32O2Si2	"J. Little, Eastman chemical company."	replib	2224 ± 0(1)
200904_eQC2	73.07	354.57		Unknown	"Oleic Acid, (Z)-, TMS derivative"	21556-26-3	C21H42O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAODWSYPSJBKGB-SEYXRHQNSA-N"">GAODWSYPSJBKGB-SEYXRHQNSA-N</a>"	704	32.4282	XIC(73.07±500ppm)	0.31	72879322	0.030	268	Spectra Search{Unable to do spectral search}	2179.2	2218 ± 2(10)	873	44.3	1	1426	"Oleic Acid, (Z)-, TMS derivative"	873	44.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAODWSYPSJBKGB-SEYXRHQNSA-N"">GAODWSYPSJBKGB-SEYXRHQNSA-N</a>"	21556-26-3	C21H42O2Si	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	replib	2218 ± 2(10)	"9-Octadecenoic acid, (E)-, TMS derivative"	872	42.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAODWSYPSJBKGB-OUKQBFOZSA-N"">GAODWSYPSJBKGB-OUKQBFOZSA-N</a>"	96851-47-7	C21H42O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	2222 ± 5(2)	"Oleic Acid, (Z)-, TMS derivative"	858	26.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAODWSYPSJBKGB-SEYXRHQNSA-N"">GAODWSYPSJBKGB-SEYXRHQNSA-N</a>"	21556-26-3	C21H42O2Si	MO-43	mainlib	2218 ± 2(10)	"Oleic Acid, (Z)-, TMS derivative"	858	44.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GAODWSYPSJBKGB-SEYXRHQNSA-N"">GAODWSYPSJBKGB-SEYXRHQNSA-N</a>"	21556-26-3	C21H42O2Si	"M.G.HORNING,INST.FOR LIPID RES,BAYLOR COLL.OF MED,HOUSTON,TEX"	replib	2218 ± 2(10)	"13-Octadecenoic acid, (E)-, TMS derivative"	850	19.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RNVCFFQAHYGLBB-CMDGGOBGSA-N"">RNVCFFQAHYGLBB-CMDGGOBGSA-N</a>"		C21H42O2Si	NIST Mass Spectrometry Data Center	mainlib	2228 ± 0(1)
200904_eQC2	207.05	236.27		Unknown	"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"	54699-35-3	C11H10O6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KUQGJFOIULVBKJ-UHFFFAOYSA-N"">KUQGJFOIULVBKJ-UHFFFAOYSA-N</a>"	709	32.4972	XIC(207.05±500ppm)	0.39	117134249	0.048	73	Spectra Search{Unable to do spectral search}	2189.1		732	71.3	1	1432	"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"	732	71.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KUQGJFOIULVBKJ-UHFFFAOYSA-N"">KUQGJFOIULVBKJ-UHFFFAOYSA-N</a>"	54699-35-3	C11H10O6	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	mainlib		"4-tert-Octylphenol, TMS derivative"	677	13.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"2'-Hydroxy-5'-methylacetophenone, TMS derivative"	649	4.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LZFQRXBEWMGXCV-UHFFFAOYSA-N"">LZFQRXBEWMGXCV-UHFFFAOYSA-N</a>"	97389-69-0	C12H18O2Si	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib		"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-"	646	3.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZPAXCAYDBOFMAU-UHFFFAOYSA-N"">ZPAXCAYDBOFMAU-UHFFFAOYSA-N</a>"		C28H46O2	"J. Little, Eastman chemical company."	mainlib		4-Methyl-2-trimethylsilyloxy-acetophenone	627	1.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SYVUIPCYQHXUQH-UHFFFAOYSA-N"">SYVUIPCYQHXUQH-UHFFFAOYSA-N</a>"	97389-70-3	C12H18O2Si	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib	
200904_eQC2	207.04	220.94		Unknown	"Cyclotrisiloxane, hexamethyl-"	541-05-9	C6H18O3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	590	32.5314	XIC(207.04±500ppm)	0.19	87864422	0.036	59	Spectra Search{Unable to do spectral search}	2194.0	851 ± 0(1)	801	94.4	1	1436	"Cyclotrisiloxane, hexamethyl-"	801	94.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	Japan AIST/NIMC Database- Spectrum MS-NW-8711	replib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	769	54.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	"NIST Mass Spectrometry Data Center, 1994"	mainlib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	735	94.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3		replib	851 ± 0(1)	"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester"	705	9.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KUQGJFOIULVBKJ-UHFFFAOYSA-N"">KUQGJFOIULVBKJ-UHFFFAOYSA-N</a>"	54699-35-3	C11H10O6	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	mainlib		"4-tert-Octylphenol, TMS derivative"	698	6.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LGVXTVHRVKVONW-UHFFFAOYSA-N"">LGVXTVHRVKVONW-UHFFFAOYSA-N</a>"	78721-87-6	C17H30OSi	"A.Pleshkova, Nesmeyanov Inst.Org.Elem.Cpds, Moscow"	mainlib	
200904_eQC2	73.07	356.29		Unknown	"Stearic acid, TMS derivative"	18748-91-9	C21H44O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDLPZVTUKLKVQB-UHFFFAOYSA-N"">DDLPZVTUKLKVQB-UHFFFAOYSA-N</a>"	17333	32.562	XIC(73.07±500ppm)	0.96	2013678832	0.829	321	Spectra Search{Unable to do spectral search}	2198.4	2246 ± 4(16)	932	95.9	1	1438	"Stearic acid, TMS derivative"	932	95.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDLPZVTUKLKVQB-UHFFFAOYSA-N"">DDLPZVTUKLKVQB-UHFFFAOYSA-N</a>"	18748-91-9	C21H44O2Si	NIST Mass Spectrometry Data Center	mainlib	2246 ± 4(16)	"Stearic acid, TMS derivative"	915	94.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDLPZVTUKLKVQB-UHFFFAOYSA-N"">DDLPZVTUKLKVQB-UHFFFAOYSA-N</a>"	18748-91-9	C21H44O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE P"	replib	2246 ± 4(16)	"Stearic acid, TMS derivative"	898	94.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDLPZVTUKLKVQB-UHFFFAOYSA-N"">DDLPZVTUKLKVQB-UHFFFAOYSA-N</a>"	18748-91-9	C21H44O2Si	"G.S. KING, CHEM. PATHOL. DEP., QUEEN CHARLOTTE'S HOSP., LONDON"	replib	2246 ± 4(16)	"Stearic acid, TMS derivative"	870	94.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DDLPZVTUKLKVQB-UHFFFAOYSA-N"">DDLPZVTUKLKVQB-UHFFFAOYSA-N</a>"	18748-91-9	C21H44O2Si	"J Little, Sen Li, Eastman Chemical Co."	replib	2246 ± 4(16)	stearic acid RI 771390	779	83.4		57-11-4	C18H36O2		Fiehn-library	
200904_eQC2	207.04	221.08		Unknown	"Cyclotrisiloxane, hexamethyl-"	541-05-9	C6H18O3Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	1192	32.5892	XIC(207.04±500ppm)	17.91	252623142	0.104	58	Spectra Search{Unable to do spectral search}	2202.3	851 ± 0(1)	772	92.9	1	1440	"Cyclotrisiloxane, hexamethyl-"	772	92.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	Japan AIST/NIMC Database- Spectrum MS-NW-8711	replib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	756	57.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3	"NIST Mass Spectrometry Data Center, 1994"	mainlib	851 ± 0(1)	"Cyclotrisiloxane, hexamethyl-"	709	92.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HTDJPCNNEPUOOQ-UHFFFAOYSA-N"">HTDJPCNNEPUOOQ-UHFFFAOYSA-N</a>"	541-05-9	C6H18O3Si3		replib	851 ± 0(1)	Tris(tert-butyldimethylsilyloxy)arsane	707	11.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/USFSDFMFEDELDX-UHFFFAOYSA-N"">USFSDFMFEDELDX-UHFFFAOYSA-N</a>"		C18H45AsO3Si3	"NIST Mass Spectrometry Data Center, 2008"	mainlib		"Silicic acid, diethyl bis(trimethylsilyl) ester"	687	5.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QZGNEODXJZDIBK-UHFFFAOYSA-N"">QZGNEODXJZDIBK-UHFFFAOYSA-N</a>"	3555-45-1	C10H28O4Si3	"K. KURODA, DEP. APPL. CHEM., WASEDA UNIV., TOKYO, JA"	mainlib	
200904_eQC2	241.19	374.24		Unknown	"Isopimaric acid, TMS"	21414-47-1	C23H38O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MXJYLIZWFHAZSR-UHFFFAOYSA-N"">MXJYLIZWFHAZSR-UHFFFAOYSA-N</a>"	571	32.7207	XIC(241.19±500ppm)	2.24	5901930	0.002	107	Spectra Search{Unable to do spectral search}	2221.2	2315 ± 1(5)	729	68.3	1	1449	"Isopimaric acid, TMS"	729	68.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MXJYLIZWFHAZSR-UHFFFAOYSA-N"">MXJYLIZWFHAZSR-UHFFFAOYSA-N</a>"	21414-47-1	C23H38O2Si	"M.ENDE, STAATLICHES CHEM. UNTERSUCHUNGS AMT, OLDENBURG, W.GEZ"	mainlib	2315 ± 1(5)	"Kaur-16-en-18-oic acid, (4a)-, O-TMS"	689	15.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/STUYVKFOJUSKHG-UHFFFAOYSA-N"">STUYVKFOJUSKHG-UHFFFAOYSA-N</a>"		C23H38O2Si	NIST Mass Spectrometry Data Center	mainlib	2388 ± 0(1)	"Abietic acid, TMS derivative"	662	4.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RXWFRYPIQODUHW-UHFFFAOYSA-N"">RXWFRYPIQODUHW-UHFFFAOYSA-N</a>"	21414-50-6	C23H38O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib	2410 ± 13(5)	"Communic Acid, TMS Derivative"	656	3.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DGDJVMNICSAAQP-LICLKQGHSA-N"">DGDJVMNICSAAQP-LICLKQGHSA-N</a>"		C23H38O2Si	"Adam Howard, September 2016"	mainlib		"Androst-2,16-diene"	644	2.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UZHPQOPEBYBGGT-UHFFFAOYSA-N"">UZHPQOPEBYBGGT-UHFFFAOYSA-N</a>"		C19H28	Chemical Concepts	mainlib	
200904_eQC2	73.07	424.24		Unknown	"Hexaethylene glycol, 2TMS derivative"	235086-39-2	C18H42O7Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NZTJQYSHCQIRGM-UHFFFAOYSA-N"">NZTJQYSHCQIRGM-UHFFFAOYSA-N</a>"	1350	32.7524	XIC(73.07±500ppm)	0.92	145881009	0.060	226	Spectra Search{Unable to do spectral search}	2225.8	2266 ± 0(1)	930	23.6	1	1451	"Hexaethylene glycol, 2TMS derivative"	930	23.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NZTJQYSHCQIRGM-UHFFFAOYSA-N"">NZTJQYSHCQIRGM-UHFFFAOYSA-N</a>"	235086-39-2	C18H42O7Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2266 ± 0(1)	"Pentaethylene glycol, 2TMS derivative"	925	19.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WBXIMPQUVDNHTJ-UHFFFAOYSA-N"">WBXIMPQUVDNHTJ-UHFFFAOYSA-N</a>"		C16H38O6Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2007 ± 0(1)	"Heptaethylene glycol, 2TMS derivative"	919	15.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HCVDIANAUMUVJJ-UHFFFAOYSA-N"">HCVDIANAUMUVJJ-UHFFFAOYSA-N</a>"		C20H46O8Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2533 ± 0(1)	"Octaethylene glycol, 2TMS derivative"	902	8.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OREIQYPCZFYCKP-UHFFFAOYSA-N"">OREIQYPCZFYCKP-UHFFFAOYSA-N</a>"		C22H50O9Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2795 ± 0(1)	"Tetraethylene glycol, 2TMS derivative"	892	5.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YCYBENQFXVSVCK-UHFFFAOYSA-N"">YCYBENQFXVSVCK-UHFFFAOYSA-N</a>"		C14H34O5Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	1749 ± 0(1)
200904_eQC2	73.07	532.99		Unknown	"Heptasiloxane, hexadecamethyl-"	541-01-5	C16H48O6Si7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	381	32.8084	XIC(73.07±500ppm)	0.96	33551297	0.014	317	Spectra Search{Unable to do spectral search}	2233.8	1553 ± 0(1)	784	83.2	1	1455	"Heptasiloxane, hexadecamethyl-"	784	83.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1553 ± 0(1)	"Heptasiloxane, hexadecamethyl-"	749	90.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"Zaikin V.G., Institute of petrochemical synthesis"	replib	1553 ± 0(1)	"Hexasiloxane, tetradecamethyl-"	682	6.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1353 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	673	4.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Tricyclo[4.2.1.0(2,5)]non-7-ene, 3,4-di(tris(trimethylsilyloxy)silyl)-"	654	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JSGSCCAWLAXCNS-UHFFFAOYSA-N"">JSGSCCAWLAXCNS-UHFFFAOYSA-N</a>"		C27H64O6Si8	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	
200904_eQC2	73.07	73.07	y	Out of Tolerance	"d-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	55530-74-0	C25H64NO9PSi6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PYLXLHQAZZMFRY-XTCLZLMSSA-N"">PYLXLHQAZZMFRY-XTCLZLMSSA-N</a>"	723	32.9317	XIC(73.05±500ppm)	2.75	56885398	0.023	417	Spectra Search{Unable to do spectral search}	2251.5	2321 ± 0(1)	881	72.9	1	1464	"d-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	881	72.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PYLXLHQAZZMFRY-XTCLZLMSSA-N"">PYLXLHQAZZMFRY-XTCLZLMSSA-N</a>"	55530-74-0	C25H64NO9PSi6	BAY 0327	mainlib	2321 ± 0(1)	"D-Ribose, 2,3,4-tris-O-(trimethylsilyl)-, O-methyloxime, 5-[bis(trimethylsilyl) phosphate]"	842	17.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WTKRVTNJHQUGHW-OQKWZONESA-N"">WTKRVTNJHQUGHW-OQKWZONESA-N</a>"	55319-74-9	C21H54NO8PSi5	BAY 0314	mainlib	2198 ± 0(1)	"D-Ribose, 2,3,4-tris-O-(trimethylsilyl)-, O-methyloxime, 5-[bis(trimethylsilyl) phosphate]"	840	79.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WTKRVTNJHQUGHW-OQKWZONESA-N"">WTKRVTNJHQUGHW-OQKWZONESA-N</a>"	55319-74-9	C21H54NO8PSi5	"M.G.HORNING,INST.FOR LIPID RES,BAYLOR COL.OF MED.,HOUSTON,TEX"	replib	2198 ± 0(1)	fructose-6-phosphate_RI 805030	816	81.6		643-13-0		fiehn	UCD Fiehn rtx5		"D-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, O-ethyloxime, 6-[bis(trimethylsilyl) phosphate]"	816	5.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACXXMPWWLLJSAA-SLEBQGDGSA-N"">ACXXMPWWLLJSAA-SLEBQGDGSA-N</a>"	55530-77-3	C26H66NO9PSi6	BAY 0347	mainlib	
200904_eQC2	73.07	578.02		Unknown	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	19095-24-0	C16H50O7Si8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	402	32.9657	XIC(73.07±500ppm)	0.27	31945441	0.013	316	Spectra Search{Unable to do spectral search}	2256.4		817	45.9	1	1468	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	817	45.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Cyclodecasiloxane, eicosamethyl-"	812	37.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CDNNKGWZSNSADW-UHFFFAOYSA-N"">CDNNKGWZSNSADW-UHFFFAOYSA-N</a>"	18772-36-6	C20H60O10Si10	Chemical Concepts	mainlib	2035 ± 0(1)	"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-"	777	9.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GCEPWHJTXMREAT-UHFFFAOYSA-N"">GCEPWHJTXMREAT-UHFFFAOYSA-N</a>"	19095-23-9	C14H44O6Si7	Chemical Concepts	mainlib		"Cyclononasiloxane, octadecamethyl-"	759	4.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	Chemical Concepts	mainlib	1893 ± 0(1)	"Cyclononasiloxane, octadecamethyl-"	747	79.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	"William W. Christie, Mylnefield Lipid Analysis, Invergowrie, Dundee, Scotland, UK"	replib	1893 ± 0(1)
