Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC1	73.07	383.19		Unknown	"Hexaethylene glycol, 2TMS derivative"	235086-39-2	C18H42O7Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NZTJQYSHCQIRGM-UHFFFAOYSA-N"">NZTJQYSHCQIRGM-UHFFFAOYSA-N</a>"	1413	32.7528	XIC(73.07±500ppm)	0.84	146271174	0.067	222	Spectra Search{Unable to do spectral search}	2225.8	2266 ± 0(1)	931	21.9	1	1355	"Hexaethylene glycol, 2TMS derivative"	931	21.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NZTJQYSHCQIRGM-UHFFFAOYSA-N"">NZTJQYSHCQIRGM-UHFFFAOYSA-N</a>"	235086-39-2	C18H42O7Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2266 ± 0(1)	"Pentaethylene glycol, 2TMS derivative"	920	15.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WBXIMPQUVDNHTJ-UHFFFAOYSA-N"">WBXIMPQUVDNHTJ-UHFFFAOYSA-N</a>"		C16H38O6Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2007 ± 0(1)	"Heptaethylene glycol, 2TMS derivative"	919	14.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HCVDIANAUMUVJJ-UHFFFAOYSA-N"">HCVDIANAUMUVJJ-UHFFFAOYSA-N</a>"		C20H46O8Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2533 ± 0(1)	"Octaethylene glycol, 2TMS derivative"	906	9.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OREIQYPCZFYCKP-UHFFFAOYSA-N"">OREIQYPCZFYCKP-UHFFFAOYSA-N</a>"		C22H50O9Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	2795 ± 0(1)	"Nonaethylene glycol, 2TMS derivative"	894	6.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PCEGVTNTURVUCU-UHFFFAOYSA-N"">PCEGVTNTURVUCU-UHFFFAOYSA-N</a>"		C24H54O10Si2	"NIST Mass Spectrometry Data Center, 2007"	mainlib	3052 ± 0(1)
200904_eQC1	73.07	531.99		Unknown	"Heptasiloxane, hexadecamethyl-"	541-01-5	C16H48O6Si7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	445	32.8084	XIC(73.07±500ppm)	0.97	36281958	0.017	312	Spectra Search{Unable to do spectral search}	2233.8	1553 ± 0(1)	786	82.9	1	1360	"Heptasiloxane, hexadecamethyl-"	786	82.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1553 ± 0(1)	"Heptasiloxane, hexadecamethyl-"	750	89.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"Zaikin V.G., Institute of petrochemical synthesis"	replib	1553 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	684	6.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Hexasiloxane, tetradecamethyl-"	682	5.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1353 ± 0(1)	"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-"	657	1.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GCEPWHJTXMREAT-UHFFFAOYSA-N"">GCEPWHJTXMREAT-UHFFFAOYSA-N</a>"	19095-23-9	C14H44O6Si7	Chemical Concepts	mainlib	
200904_eQC1	73.07	73.07	y	Out of Tolerance	"d-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	55530-74-0	C25H64NO9PSi6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PYLXLHQAZZMFRY-XTCLZLMSSA-N"">PYLXLHQAZZMFRY-XTCLZLMSSA-N</a>"	267	32.9314	XIC(73.05±500ppm)	1.92	18873182	0.009	184	Spectra Search{Unable to do spectral search}	2251.5	2321 ± 0(1)	855	71.5	1	1367	"d-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	855	71.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PYLXLHQAZZMFRY-XTCLZLMSSA-N"">PYLXLHQAZZMFRY-XTCLZLMSSA-N</a>"	55530-74-0	C25H64NO9PSi6	BAY 0327	mainlib	2321 ± 0(1)	"D-Ribose, 2,3,4-tris-O-(trimethylsilyl)-, O-methyloxime, 5-[bis(trimethylsilyl) phosphate]"	823	19.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WTKRVTNJHQUGHW-OQKWZONESA-N"">WTKRVTNJHQUGHW-OQKWZONESA-N</a>"	55319-74-9	C21H54NO8PSi5	BAY 0314	mainlib	2198 ± 0(1)	"D-Ribose, 2,3,4-tris-O-(trimethylsilyl)-, O-methyloxime, 5-[bis(trimethylsilyl) phosphate]"	819	88.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WTKRVTNJHQUGHW-OQKWZONESA-N"">WTKRVTNJHQUGHW-OQKWZONESA-N</a>"	55319-74-9	C21H54NO8PSi5	"M.G.HORNING,INST.FOR LIPID RES,BAYLOR COL.OF MED.,HOUSTON,TEX"	replib	2198 ± 0(1)	"D-Fructose, 1,3,4,5-tetrakis-O-(trimethylsilyl)-, O-ethyloxime, 6-[bis(trimethylsilyl) phosphate]"	790	5.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACXXMPWWLLJSAA-SLEBQGDGSA-N"">ACXXMPWWLLJSAA-SLEBQGDGSA-N</a>"	55530-77-3	C26H66NO9PSi6	BAY 0347	mainlib		fructose-6-phosphate_RI 805030	764	74.7		643-13-0		fiehn	UCD Fiehn rtx5	
200904_eQC1	73.07	578.07		Unknown	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	19095-24-0	C16H50O7Si8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	664	32.9661	XIC(73.07±500ppm)	0.31	51204914	0.024	355	Spectra Search{Unable to do spectral search}	2256.5		822	53.9	1	1370	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	822	53.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Cyclodecasiloxane, eicosamethyl-"	801	22.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CDNNKGWZSNSADW-UHFFFAOYSA-N"">CDNNKGWZSNSADW-UHFFFAOYSA-N</a>"	18772-36-6	C20H60O10Si10	Chemical Concepts	mainlib	2035 ± 0(1)	"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-"	792	16.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/GCEPWHJTXMREAT-UHFFFAOYSA-N"">GCEPWHJTXMREAT-UHFFFAOYSA-N</a>"	19095-23-9	C14H44O6Si7	Chemical Concepts	mainlib		"Cyclononasiloxane, octadecamethyl-"	762	4.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	Chemical Concepts	mainlib	1893 ± 0(1)	"Cyclononasiloxane, octadecamethyl-"	743	79.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	"William W. Christie, Mylnefield Lipid Analysis, Invergowrie, Dundee, Scotland, UK"	replib	1893 ± 0(1)
200904_eQC1	73.07	73.07	y	Out of Tolerance	"d-Glucose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	55530-76-2	C25H64NO9PSi6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AOTDITUXOFRYQJ-LHLOQNFPSA-N"">AOTDITUXOFRYQJ-LHLOQNFPSA-N</a>"	234	33.008	XIC(73.05±500ppm)	3.65	15849406	0.007	208	Spectra Search{Unable to do spectral search}	2262.5	2324 ± 0(1)	838	78.9	1	1373	"D-Mannose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, O-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	838	78.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AOTDITUXOFRYQJ-LHLOQNFPSA-N"">AOTDITUXOFRYQJ-LHLOQNFPSA-N</a>"	55530-76-2	C25H64NO9PSi6	BAY 0356	replib	2324 ± 0(1)	"D-Mannose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, O-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	836	46.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AOTDITUXOFRYQJ-LHLOQNFPSA-N"">AOTDITUXOFRYQJ-LHLOQNFPSA-N</a>"	55530-76-2	C25H64NO9PSi6	"M.G.HORNING,INST.FOR LIPID RES,BAYLOR COL.OF MED.,HOUSTON,TEX"	mainlib	2324 ± 0(1)	"d-Glucose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, o-methyloxime, 6-[bis(trimethylsilyl) phosphate]"	827	33.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AOTDITUXOFRYQJ-LHLOQNFPSA-N"">AOTDITUXOFRYQJ-LHLOQNFPSA-N</a>"	55530-73-9	C25H64NO9PSi6	BAY 0345	mainlib		"D-Altro-2-Heptulose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime, 7-[bis(trimethylsilyl) phosphate]"	778	6.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDDUOQRGYRTILL-QCWLDUFUSA-N"">JDDUOQRGYRTILL-QCWLDUFUSA-N</a>"	55470-94-5	C29H74NO10PSi7	"M.G.HORNING,INST.FOR LIPID RES,BAYLOR COL.OF MED.,HOUSTON,TEX"	mainlib		"D-Altro-2-Heptulose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime, 7-[bis(trimethylsilyl) phosphate]"	776	13.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDDUOQRGYRTILL-QCWLDUFUSA-N"">JDDUOQRGYRTILL-QCWLDUFUSA-N</a>"	55470-94-5	C29H74NO10PSi7	BAY 0358	replib	
200904_eQC1	74.06	326.30		Unknown	"Eicosanoic acid, methyl ester"	1120-28-1	C21H42O2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QGBRLVONZXHAKJ-UHFFFAOYSA-N"">QGBRLVONZXHAKJ-UHFFFAOYSA-N</a>"	8139	33.0985	XIC(74.06±500ppm)	0.99	413842475	0.191	318	Spectra Search{Unable to do spectral search}	2275.5	2329 ± 5(13)	901	78.4	1	1380	"Eicosanoic acid, methyl ester"	901	78.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QGBRLVONZXHAKJ-UHFFFAOYSA-N"">QGBRLVONZXHAKJ-UHFFFAOYSA-N</a>"	1120-28-1	C21H42O2	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	replib	2329 ± 5(13)	"Eicosanoic acid, methyl ester"	881	78.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QGBRLVONZXHAKJ-UHFFFAOYSA-N"">QGBRLVONZXHAKJ-UHFFFAOYSA-N</a>"	1120-28-1	C21H42O2	"NIST Mass Spectrometry Data Center, 2016"	replib	2329 ± 5(13)	Methyl 18-methylnonadecanoate	868	50.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IVHQIMJNEKWLSS-UHFFFAOYSA-N"">IVHQIMJNEKWLSS-UHFFFAOYSA-N</a>"		C21H42O2	NIST Mass Spectrometry Data Center	mainlib	2291 ± 0(1)	"Eicosanoic acid, methyl ester"	867	78.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QGBRLVONZXHAKJ-UHFFFAOYSA-N"">QGBRLVONZXHAKJ-UHFFFAOYSA-N</a>"	1120-28-1	C21H42O2	Japan AIST/NIMC Database- Spectrum MS-NW-2250	replib	2329 ± 5(13)	"Eicosanoic acid, methyl ester"	849	24.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QGBRLVONZXHAKJ-UHFFFAOYSA-N"">QGBRLVONZXHAKJ-UHFFFAOYSA-N</a>"	1120-28-1	C21H42O2	Chemical Concepts	mainlib	2329 ± 5(13)
200904_eQC1	57.10	85.12		Unknown	1H-Tetrazol-5-amine	4418-61-5	CH3N5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ULRPISSMEBPJLN-UHFFFAOYSA-N"">ULRPISSMEBPJLN-UHFFFAOYSA-N</a>"	130	33.1563	XIC(57.10±500ppm)	0.55	7582175	0.003	9	Spectra Search{Unable to do spectral search}	2286.4		701	30.1	1	1386	1H-Tetrazol-5-amine	701	30.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ULRPISSMEBPJLN-UHFFFAOYSA-N"">ULRPISSMEBPJLN-UHFFFAOYSA-N</a>"	4418-61-5	CH3N5	Chemical Concepts	replib		"2,2-Dimethyl-3-heptanone"	697	25.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZLMHETMAEHQFHK-UHFFFAOYSA-N"">ZLMHETMAEHQFHK-UHFFFAOYSA-N</a>"	19078-97-8	C9H18O	Chemical Concepts	replib	963 ± 4(2)	"2,2-Dimethyl-3-heptanone"	691	21.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZLMHETMAEHQFHK-UHFFFAOYSA-N"">ZLMHETMAEHQFHK-UHFFFAOYSA-N</a>"	19078-97-8	C9H18O	"NIST Mass Spectrometry Data Center, 1990."	mainlib	963 ± 4(2)	"Decane, 6-ethyl-2-methyl-"	672	10.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/URCFDWVAWCRKTQ-UHFFFAOYSA-N"">URCFDWVAWCRKTQ-UHFFFAOYSA-N</a>"	62108-21-8	C13H28	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib		"3-Hexanone, 2,4-dimethyl-"	669	9.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/PZAPVPGZDHJUTO-UHFFFAOYSA-N"">PZAPVPGZDHJUTO-UHFFFAOYSA-N</a>"	18641-70-8	C8H16O	"CONTINENTAL OIL CO., PONCA CITY, OKLA, USA"	mainlib	
200904_eQC1	73.07	600.92		Unknown	"Cyclodecasiloxane, eicosamethyl-"	18772-36-6	C20H60O10Si10	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CDNNKGWZSNSADW-UHFFFAOYSA-N"">CDNNKGWZSNSADW-UHFFFAOYSA-N</a>"	9871	33.1932	XIC(73.07±500ppm)	0.95	871783212	0.402	388	Spectra Search{Unable to do spectral search}	2293.4	2035 ± 0(1)	831	69.2	1	1388	"Cyclodecasiloxane, eicosamethyl-"	831	69.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CDNNKGWZSNSADW-UHFFFAOYSA-N"">CDNNKGWZSNSADW-UHFFFAOYSA-N</a>"	18772-36-6	C20H60O10Si10	Chemical Concepts	mainlib	2035 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	780	13.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Cyclononasiloxane, octadecamethyl-"	773	10.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	Chemical Concepts	mainlib	1893 ± 0(1)	"Cyclononasiloxane, octadecamethyl-"	762	83.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ISXOGOLHEGHGQF-UHFFFAOYSA-N"">ISXOGOLHEGHGQF-UHFFFAOYSA-N</a>"	556-71-8	C18H54O9Si9	"William W. Christie, Mylnefield Lipid Analysis, Invergowrie, Dundee, Scotland, UK"	replib	1893 ± 0(1)	Tetracosamethyl-cyclododecasiloxane	730	2.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SOGKSNZFDBFKCV-UHFFFAOYSA-N"">SOGKSNZFDBFKCV-UHFFFAOYSA-N</a>"	18919-94-3	C24H72O12Si12	"ASES Database, Dalian Institute, P.R. China"	mainlib	
200904_eQC1	129.06	345.21		Unknown	"Hexanedioic acid, dioctyl ester"	123-79-5	C22H42O4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NEHDRDVHPTWWFG-UHFFFAOYSA-N"">NEHDRDVHPTWWFG-UHFFFAOYSA-N</a>"	563	33.4438	XIC(129.06±500ppm)	0.91	16727918	0.008	74	Spectra Search{Unable to do spectral search}	2341.3		841	64.2	1	1409	"Hexanedioic acid, dioctyl ester"	841	64.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NEHDRDVHPTWWFG-UHFFFAOYSA-N"">NEHDRDVHPTWWFG-UHFFFAOYSA-N</a>"	123-79-5	C22H42O4	"SODA AROMATIC CO., LTD.; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib		"Hexanedioic acid, bis(2-ethylhexyl) ester"	817	21.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SAOKZLXYCUGLFA-UHFFFAOYSA-N"">SAOKZLXYCUGLFA-UHFFFAOYSA-N</a>"	103-23-1	C22H42O4	"J.Little,Eastman Chem.Com.,Kingsport"	replib	2398 ± 16(3)	"Hexanedioic acid, bis(2-ethylhexyl) ester"	817	21.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SAOKZLXYCUGLFA-UHFFFAOYSA-N"">SAOKZLXYCUGLFA-UHFFFAOYSA-N</a>"	103-23-1	C22H42O4	NIST Mass Spectrometry Data Center	replib	2398 ± 16(3)	"Hexanedioic acid, bis(2-ethylhexyl) ester"	804	40.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SAOKZLXYCUGLFA-UHFFFAOYSA-N"">SAOKZLXYCUGLFA-UHFFFAOYSA-N</a>"	103-23-1	C22H42O4	"NIST Mass Spectrometry Data Center, 1998."	mainlib	2398 ± 16(3)	"Hexanedioic acid, mono(2-ethylhexyl)ester"	803	13.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MBGYSHXGENGTBP-UHFFFAOYSA-N"">MBGYSHXGENGTBP-UHFFFAOYSA-N</a>"	4337-65-9	C14H26O4	RADIAN CORP	replib	
200904_eQC1	239.18	372.22		Unknown	"Dehydroabietic acid, TMS derivative"	21414-49-3	C23H36O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HSHYFFAXUHETAU-UHFFFAOYSA-N"">HSHYFFAXUHETAU-UHFFFAOYSA-N</a>"	7388	33.4918	XIC(239.18±500ppm)	1.04	120324810	0.055	473	Spectra Search{Unable to do spectral search}	2350.4	2371 ± 3(6)	797	80.7	1	1413	"Dehydroabietic acid, TMS derivative"	797	80.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HSHYFFAXUHETAU-UHFFFAOYSA-N"">HSHYFFAXUHETAU-UHFFFAOYSA-N</a>"	21414-49-3	C23H36O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib	2371 ± 3(6)	dehydroabietic acid_RI 848949	796	95.7		1740-19-3		fiehn	UCD Fiehn rtx5		"Dehydroabietic acid, TMS derivative"	774	89.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HSHYFFAXUHETAU-UHFFFAOYSA-N"">HSHYFFAXUHETAU-UHFFFAOYSA-N</a>"	21414-49-3	C23H36O2Si	Robert E. Cox et al. Biochemical Systematics and Ecology 35 (2007) 342-362	replib	2371 ± 3(6)	Isobutyl dehydroabietate	729	12.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CDLNZPZXYYNDRK-UHFFFAOYSA-N"">CDLNZPZXYYNDRK-UHFFFAOYSA-N</a>"		C24H36O2	"G. Wolber, Eastman Kodak Company, Rochester, NY"	mainlib		"Dehydroabietic acid, TMS derivative"	709	89.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HSHYFFAXUHETAU-UHFFFAOYSA-N"">HSHYFFAXUHETAU-UHFFFAOYSA-N</a>"	21414-49-3	C23H36O2Si	"M.ENDE, STAATLICHES CHEM. UNTERSUCHUNGS AMT, OLDENBURG, W.GE]"	replib	2371 ± 3(6)
200904_eQC1	73.07	532.94		Unknown	"Heptasiloxane, hexadecamethyl-"	541-01-5	C16H48O6Si7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	446	33.5607	XIC(73.07±500ppm)	1.48	47556533	0.022	363	Spectra Search{Unable to do spectral search}	2363.6	1553 ± 0(1)	749	79.0	1	1418	"Heptasiloxane, hexadecamethyl-"	749	79.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1553 ± 0(1)	"Heptasiloxane, hexadecamethyl-"	716	88.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"Zaikin V.G., Institute of petrochemical synthesis"	replib	1553 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	665	7.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Hexasiloxane, tetradecamethyl-"	651	4.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1353 ± 0(1)	"Tricyclo[4.2.1.0(2,5)]non-7-ene, 3,4-di(tris(trimethylsilyloxy)silyl)-"	643	3.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JSGSCCAWLAXCNS-UHFFFAOYSA-N"">JSGSCCAWLAXCNS-UHFFFAOYSA-N</a>"		C27H64O6Si8	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	
